route_id,service_id,trip_id,trip_headsign,direction_id,block_id
97-256,JAN17B-ReducWK-Weekday-01,44612631-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256538
97-256,JAN17B-ReducWK-Weekday-01,44612632-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256567
97-256,JAN17B-ReducWK-Weekday-01,44612633-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256227
97-256,JAN17B-ReducWK-Weekday-01,44612634-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256318
97-256,JAN17B-ReducWK-Weekday-01,44612635-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256492
97-256,JAN17B-ReducWK-Weekday-01,44612636-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256227
97-256,JAN17B-ReducWK-Weekday-01,44612637-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256246
97-256,JAN17B-ReducWK-Weekday-01,44612638-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256246
97-256,JAN17B-ReducWK-Weekday-01,44612639-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256007
263-256,JAN17B-ReducWK-Weekday-01,44612640-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256338
98-256,JAN17B-ReducWK-Weekday-01,44612641-JAN17B-ReducWK-Weekday-01,"Hawthorne",0,5256282
98-256,JAN17B-ReducWK-Weekday-01,44612642-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5256282
98-256,JAN17B-ReducWK-Weekday-01,44612643-JAN17B-ReducWK-Weekday-01,"Hawthorne",0,5256760
98-256,JAN17B-ReducWK-Weekday-01,44612644-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5256760
98-256,JAN17B-ReducWK-Weekday-01,44612645-JAN17B-ReducWK-Weekday-01,"Hawthorne",0,5256992
98-256,JAN17B-ReducWK-Weekday-01,44612646-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5256992
98-256,JAN17B-ReducWK-Weekday-01,44612647-JAN17B-ReducWK-Weekday-01,"Hawthorne",0,5255861
41-256,JAN17B-ReducWK-Weekday-01,44612648-JAN17B-ReducWK-Weekday-01,"Walkley",1,5256236
194-256,JAN17B-ReducWK-Weekday-01,44612649-JAN17B-ReducWK-Weekday-01,"Canotek",0,5256933
298-256,JAN17B-ReducWK-Weekday-01,44612650-JAN17B-ReducWK-Weekday-01,"Conroy",1,5256189
283-256,JAN17B-ReducWK-Weekday-01,44612651-JAN17B-ReducWK-Weekday-01,"Richmond",1,5256871
172-256,JAN17B-ReducWK-Weekday-01,44612652-JAN17B-ReducWK-Weekday-01,"Lincoln Fields",0,5256361
85-256,JAN17B-ReducWK-Weekday-01,44612653-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256250
12-256,JAN17B-ReducWK-Weekday-01,44612654-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256580
12-256,JAN17B-ReducWK-Weekday-01,44612655-JAN17B-ReducWK-Weekday-01,"Blair",0,5256580
98-256,JAN17B-ReducWK-Weekday-01,44612656-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5256350
148-256,JAN17B-ReducWK-Weekday-01,44612657-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256012
18-256,JAN17B-ReducWK-Weekday-01,44612658-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256198
273-256,JAN17B-ReducWK-Weekday-01,44612659-JAN17B-ReducWK-Weekday-01,"Barrhaven",1,5256240
148-256,JAN17B-ReducWK-Weekday-01,44612660-JAN17B-ReducWK-Weekday-01,"Elmvale",0,5256162
12-256,JAN17B-ReducWK-Weekday-01,44612661-JAN17B-ReducWK-Weekday-01,"Blair",0,5256618
97-256,JAN17B-ReducWK-Weekday-01,44612662-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256791
98-256,JAN17B-ReducWK-Weekday-01,44612663-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5255783
194-256,JAN17B-ReducWK-Weekday-01,44612664-JAN17B-ReducWK-Weekday-01,"Canotek",0,5256264
97-256,JAN17B-ReducWK-Weekday-01,44612665-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256260
144-256,JAN17B-ReducWK-Weekday-01,44612666-JAN17B-ReducWK-Weekday-01,"Leitrim",0,5256245
106-256,JAN17B-ReducWK-Weekday-01,44612667-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256469
156-256,JAN17B-ReducWK-Weekday-01,44612668-JAN17B-ReducWK-Weekday-01,"Baseline",0,5256966
273-256,JAN17B-ReducWK-Weekday-01,44612669-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256004
273-256,JAN17B-ReducWK-Weekday-01,44612670-JAN17B-ReducWK-Weekday-01,"Barrhaven",1,5256499
98-256,JAN17B-ReducWK-Weekday-01,44612671-JAN17B-ReducWK-Weekday-01,"Hawthorne",0,5256704
99-256,JAN17B-ReducWK-Weekday-01,44612672-JAN17B-ReducWK-Weekday-01,"Greenboro",0,5256203
98-256,JAN17B-ReducWK-Weekday-01,44612673-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5255755
261-256,JAN17B-ReducWK-Weekday-01,44612674-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256504
252-256,JAN17B-ReducWK-Weekday-01,44612675-JAN17B-ReducWK-Weekday-01,"Bells Corners",1,5256622
262-256,JAN17B-ReducWK-Weekday-01,44612676-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256359
106-256,JAN17B-ReducWK-Weekday-01,44612677-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256657
106-256,JAN17B-ReducWK-Weekday-01,44612678-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256142
97-256,JAN17B-ReducWK-Weekday-01,44612679-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256260
97-256,JAN17B-ReducWK-Weekday-01,44612680-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256260
97-256,JAN17B-ReducWK-Weekday-01,44612681-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256180
97-256,JAN17B-ReducWK-Weekday-01,44612682-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256180
12-256,JAN17B-ReducWK-Weekday-01,44612683-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256848
12-256,JAN17B-ReducWK-Weekday-01,44612684-JAN17B-ReducWK-Weekday-01,"Blair",0,5256250
263-256,JAN17B-ReducWK-Weekday-01,44612685-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5255996
298-256,JAN17B-ReducWK-Weekday-01,44612687-JAN17B-ReducWK-Weekday-01,"Hurdman",0,5256288
132-256,JAN17B-ReducWK-Weekday-01,44612688-JAN17B-ReducWK-Weekday-01,"Place d'Orléans",0,5256370
262-256,JAN17B-ReducWK-Weekday-01,44612689-JAN17B-ReducWK-Weekday-01,"Stittsville",1,5256766
290-256,JAN17B-ReducWK-Weekday-01,44612690-JAN17B-ReducWK-Weekday-01,"McCarthy",0,5256455
121-256,JAN17B-ReducWK-Weekday-01,44612691-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256113
121-256,JAN17B-ReducWK-Weekday-01,44612692-JAN17B-ReducWK-Weekday-01,"Blair",0,5256891
121-256,JAN17B-ReducWK-Weekday-01,44612693-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256996
290-256,JAN17B-ReducWK-Weekday-01,44612694-JAN17B-ReducWK-Weekday-01,"McCarthy",0,5256996
98-256,JAN17B-ReducWK-Weekday-01,44612695-JAN17B-ReducWK-Weekday-01,"Hawthorne",0,5255741
106-256,JAN17B-ReducWK-Weekday-01,44612697-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256718
192-256,JAN17B-ReducWK-Weekday-01,44612698-JAN17B-ReducWK-Weekday-01,"St-Laurent",1,5256837
148-256,JAN17B-ReducWK-Weekday-01,44612699-JAN17B-ReducWK-Weekday-01,"Elmvale",0,5256502
192-256,JAN17B-ReducWK-Weekday-01,44612700-JAN17B-ReducWK-Weekday-01,"St-Laurent",1,5256311
118-256,JAN17B-ReducWK-Weekday-01,44612701-JAN17B-ReducWK-Weekday-01,"Hurdman",0,5256517
118-256,JAN17B-ReducWK-Weekday-01,44612702-JAN17B-ReducWK-Weekday-01,"Kanata",1,5256042
97-256,JAN17B-ReducWK-Weekday-01,44612703-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256110
97-256,JAN17B-ReducWK-Weekday-01,44612704-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256110
265-256,JAN17B-ReducWK-Weekday-01,44612705-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256805
298-256,JAN17B-ReducWK-Weekday-01,44612706-JAN17B-ReducWK-Weekday-01,"Hurdman",0,5256657
273-256,JAN17B-ReducWK-Weekday-01,44612707-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256333
99-256,JAN17B-ReducWK-Weekday-01,44612708-JAN17B-ReducWK-Weekday-01,"Greenboro",0,5256088
12-256,JAN17B-ReducWK-Weekday-01,44612709-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256664
12-256,JAN17B-ReducWK-Weekday-01,44612710-JAN17B-ReducWK-Weekday-01,"Blair",0,5256664
252-256,JAN17B-ReducWK-Weekday-01,44612711-JAN17B-ReducWK-Weekday-01,"Bells Corners",1,5256876
159-256,JAN17B-ReducWK-Weekday-01,44612712-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256942
12-256,JAN17B-ReducWK-Weekday-01,44612713-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256510
252-256,JAN17B-ReducWK-Weekday-01,44612714-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256948
177-256,JAN17B-ReducWK-Weekday-01,44612715-JAN17B-ReducWK-Weekday-01,"Cambrian",1,5256590
177-256,JAN17B-ReducWK-Weekday-01,44612716-JAN17B-ReducWK-Weekday-01,"Barrhaven Centre",0,5256590
171-256,JAN17B-ReducWK-Weekday-01,44612717-JAN17B-ReducWK-Weekday-01,"Fallowfield",0,5256735
150-256,JAN17B-ReducWK-Weekday-01,44612718-JAN17B-ReducWK-Weekday-01,"Lincoln Fields",1,5256914
156-256,JAN17B-ReducWK-Weekday-01,44612719-JAN17B-ReducWK-Weekday-01,"Viewmount",1,5256878
282-256,JAN17B-ReducWK-Weekday-01,44612720-JAN17B-ReducWK-Weekday-01,"Pinecrest",1,5256980
157-256,JAN17B-ReducWK-Weekday-01,44612721-JAN17B-ReducWK-Weekday-01,"Amberwood",1,5256469
135-256,JAN17B-ReducWK-Weekday-01,44612722-JAN17B-ReducWK-Weekday-01,"Place d'Orléans",1,5255854
135-256,JAN17B-ReducWK-Weekday-01,44612723-JAN17B-ReducWK-Weekday-01,"Esprit",0,5256088
182-256,JAN17B-ReducWK-Weekday-01,44612724-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5256465
99-256,JAN17B-ReducWK-Weekday-01,44612725-JAN17B-ReducWK-Weekday-01,"Barrhaven Centre",1,5256459
18-256,JAN17B-ReducWK-Weekday-01,44612726-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256177
18-256,JAN17B-ReducWK-Weekday-01,44612727-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256177
298-256,JAN17B-ReducWK-Weekday-01,44612728-JAN17B-ReducWK-Weekday-01,"Conroy",1,5256689
106-256,JAN17B-ReducWK-Weekday-01,44612729-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256269
106-256,JAN17B-ReducWK-Weekday-01,44612730-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256306
106-256,JAN17B-ReducWK-Weekday-01,44612731-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256864
97-256,JAN17B-ReducWK-Weekday-01,44612732-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256227
97-256,JAN17B-ReducWK-Weekday-01,44612733-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256227
8-256,JAN17B-ReducWK-Weekday-01,44612734-JAN17B-ReducWK-Weekday-01,"Billings Bridge",0,5256060
87-256,JAN17B-ReducWK-Weekday-01,44612735-JAN17B-ReducWK-Weekday-01,"Baseline",1,5256732
222-256,JAN17B-ReducWK-Weekday-01,44612736-JAN17B-ReducWK-Weekday-01,"Vars",1,5256771
12-256,JAN17B-ReducWK-Weekday-01,44612737-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256829
41-256,JAN17B-ReducWK-Weekday-01,44612738-JAN17B-ReducWK-Weekday-01,"Walkley",1,5256120
182-256,JAN17B-ReducWK-Weekday-01,44612739-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5255744
262-256,JAN17B-ReducWK-Weekday-01,44612740-JAN17B-ReducWK-Weekday-01,"Stittsville",1,5255833
262-256,JAN17B-ReducWK-Weekday-01,44612741-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256530
262-256,JAN17B-ReducWK-Weekday-01,44612742-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256488
148-256,JAN17B-ReducWK-Weekday-01,44612743-JAN17B-ReducWK-Weekday-01,"Elmvale",0,5256213
283-256,JAN17B-ReducWK-Weekday-01,44612745-JAN17B-ReducWK-Weekday-01,"Richmond",1,5256050
12-256,JAN17B-ReducWK-Weekday-01,44612746-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256580
12-256,JAN17B-ReducWK-Weekday-01,44612747-JAN17B-ReducWK-Weekday-01,"Blair",0,5256580
12-256,JAN17B-ReducWK-Weekday-01,44612748-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256638
9-256,JAN17B-ReducWK-Weekday-01,44612749-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256699
273-256,JAN17B-ReducWK-Weekday-01,44612750-JAN17B-ReducWK-Weekday-01,"Barrhaven",1,5256814
118-256,JAN17B-ReducWK-Weekday-01,44612751-JAN17B-ReducWK-Weekday-01,"Hurdman",0,5256386
106-256,JAN17B-ReducWK-Weekday-01,44612752-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256142
106-256,JAN17B-ReducWK-Weekday-01,44612753-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256967
106-256,JAN17B-ReducWK-Weekday-01,44612754-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256963
12-256,JAN17B-ReducWK-Weekday-01,44612755-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256258
8-256,JAN17B-ReducWK-Weekday-01,44612756-JAN17B-ReducWK-Weekday-01,"Billings Bridge",0,5256768
85-256,JAN17B-ReducWK-Weekday-01,44612757-JAN17B-ReducWK-Weekday-01,"Lees",0,5256585
151-256,JAN17B-ReducWK-Weekday-01,44612758-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256361
159-256,JAN17B-ReducWK-Weekday-01,44612759-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256406
159-256,JAN17B-ReducWK-Weekday-01,44612760-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256406
159-256,JAN17B-ReducWK-Weekday-01,44612761-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256406
159-256,JAN17B-ReducWK-Weekday-01,44612762-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256406
159-256,JAN17B-ReducWK-Weekday-01,44612763-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256820
159-256,JAN17B-ReducWK-Weekday-01,44612764-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256820
159-256,JAN17B-ReducWK-Weekday-01,44612765-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256820
159-256,JAN17B-ReducWK-Weekday-01,44612766-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256723
159-256,JAN17B-ReducWK-Weekday-01,44612767-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256005
159-256,JAN17B-ReducWK-Weekday-01,44612768-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256005
159-256,JAN17B-ReducWK-Weekday-01,44612769-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256005
159-256,JAN17B-ReducWK-Weekday-01,44612770-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256005
159-256,JAN17B-ReducWK-Weekday-01,44612771-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256005
2-256,JAN17B-ReducWK-Weekday-01,44612772-JAN17B-ReducWK-Weekday-01,"Downtown / Ctre-ville",0,5256192
192-256,JAN17B-ReducWK-Weekday-01,44612773-JAN17B-ReducWK-Weekday-01,"St-Laurent",1,5256837
148-256,JAN17B-ReducWK-Weekday-01,44612774-JAN17B-ReducWK-Weekday-01,"Elmvale",0,5256854
263-256,JAN17B-ReducWK-Weekday-01,44612775-JAN17B-ReducWK-Weekday-01,"Stittsville",1,5256648
228-256,JAN17B-ReducWK-Weekday-01,44612776-JAN17B-ReducWK-Weekday-01,"Navan",1,5256778
262-256,JAN17B-ReducWK-Weekday-01,44612777-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256159
41-256,JAN17B-ReducWK-Weekday-01,44612779-JAN17B-ReducWK-Weekday-01,"Walkley",1,5256687
262-256,JAN17B-ReducWK-Weekday-01,44612780-JAN17B-ReducWK-Weekday-01,"Stittsville",1,5256505
193-256,JAN17B-ReducWK-Weekday-01,44612782-JAN17B-ReducWK-Weekday-01,"Blair",1,5256111
97-256,JAN17B-ReducWK-Weekday-01,44612783-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256772
97-256,JAN17B-ReducWK-Weekday-01,44612784-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256300
265-256,JAN17B-ReducWK-Weekday-01,44612785-JAN17B-ReducWK-Weekday-01,"Kanata",1,5256882
166-256,JAN17B-ReducWK-Weekday-01,44612786-JAN17B-ReducWK-Weekday-01,"Eagleson",1,5256367
159-256,JAN17B-ReducWK-Weekday-01,44612787-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256314
159-256,JAN17B-ReducWK-Weekday-01,44612788-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256314
159-256,JAN17B-ReducWK-Weekday-01,44612789-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256891
159-256,JAN17B-ReducWK-Weekday-01,44612790-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256891
159-256,JAN17B-ReducWK-Weekday-01,44612791-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256891
159-256,JAN17B-ReducWK-Weekday-01,44612792-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",0,5256891
105-256,JAN17B-ReducWK-Weekday-01,44612793-JAN17B-ReducWK-Weekday-01,"Gatineau",0,5256207
2-256,JAN17B-ReducWK-Weekday-01,44612794-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256833
263-256,JAN17B-ReducWK-Weekday-01,44612795-JAN17B-ReducWK-Weekday-01,"Mackenzie King",0,5256719
41-256,JAN17B-ReducWK-Weekday-01,44612796-JAN17B-ReducWK-Weekday-01,"Walkley",1,5255707
97-256,JAN17B-ReducWK-Weekday-01,44612797-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256783
97-256,JAN17B-ReducWK-Weekday-01,44612798-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256563
97-256,JAN17B-ReducWK-Weekday-01,44612799-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256222
97-256,JAN17B-ReducWK-Weekday-01,44612800-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256222
97-256,JAN17B-ReducWK-Weekday-01,44612801-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256209
118-256,JAN17B-ReducWK-Weekday-01,44612802-JAN17B-ReducWK-Weekday-01,"Kanata",1,5256472
106-256,JAN17B-ReducWK-Weekday-01,44612803-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256462
106-256,JAN17B-ReducWK-Weekday-01,44612804-JAN17B-ReducWK-Weekday-01,"St-Laurent",0,5256257
106-256,JAN17B-ReducWK-Weekday-01,44612805-JAN17B-ReducWK-Weekday-01,"Hurdman",1,5256861
97-256,JAN17B-ReducWK-Weekday-01,44612806-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256968
97-256,JAN17B-ReducWK-Weekday-01,44612807-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256968
180-256,JAN17B-ReducWK-Weekday-01,44612808-JAN17B-ReducWK-Weekday-01,"Haanel",1,5256678
152-256,JAN17B-ReducWK-Weekday-01,44612809-JAN17B-ReducWK-Weekday-01,"Lincoln Fields",0,5256678
261-256,JAN17B-ReducWK-Weekday-01,44612810-JAN17B-ReducWK-Weekday-01,"Stittsville",1,5256094
164-256,JAN17B-ReducWK-Weekday-01,44612811-JAN17B-ReducWK-Weekday-01,"Hope Side",0,5256681
12-256,JAN17B-ReducWK-Weekday-01,44612812-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256175
12-256,JAN17B-ReducWK-Weekday-01,44612813-JAN17B-ReducWK-Weekday-01,"Blair",0,5256175
12-256,JAN17B-ReducWK-Weekday-01,44612814-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256175
12-256,JAN17B-ReducWK-Weekday-01,44612815-JAN17B-ReducWK-Weekday-01,"Blair",0,5256175
118-256,JAN17B-ReducWK-Weekday-01,44612816-JAN17B-ReducWK-Weekday-01,"Hurdman",0,5256779
164-256,JAN17B-ReducWK-Weekday-01,44612817-JAN17B-ReducWK-Weekday-01,"Terry Fox",1,5256389
12-256,JAN17B-ReducWK-Weekday-01,44612818-JAN17B-ReducWK-Weekday-01,"Blair",0,5256152
12-256,JAN17B-ReducWK-Weekday-01,44612819-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256039
12-256,JAN17B-ReducWK-Weekday-01,44612820-JAN17B-ReducWK-Weekday-01,"Blair",0,5256039
118-256,JAN17B-ReducWK-Weekday-01,44612821-JAN17B-ReducWK-Weekday-01,"Hurdman",0,5256332
157-256,JAN17B-ReducWK-Weekday-01,44612822-JAN17B-ReducWK-Weekday-01,"Baseline",0,5256982
116-256,JAN17B-ReducWK-Weekday-01,44612823-JAN17B-ReducWK-Weekday-01,"Merivale",1,5256982
97-256,JAN17B-ReducWK-Weekday-01,44612824-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256493
97-256,JAN17B-ReducWK-Weekday-01,44612825-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256493
12-256,JAN17B-ReducWK-Weekday-01,44612826-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256580
12-256,JAN17B-ReducWK-Weekday-01,44612827-JAN17B-ReducWK-Weekday-01,"Blair",0,5256580
118-256,JAN17B-ReducWK-Weekday-01,44612828-JAN17B-ReducWK-Weekday-01,"Hurdman",0,5256545
85-256,JAN17B-ReducWK-Weekday-01,44612829-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256209
12-256,JAN17B-ReducWK-Weekday-01,44612830-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256161
12-256,JAN17B-ReducWK-Weekday-01,44612831-JAN17B-ReducWK-Weekday-01,"Blair",0,5256175
12-256,JAN17B-ReducWK-Weekday-01,44612832-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256664
12-256,JAN17B-ReducWK-Weekday-01,44612833-JAN17B-ReducWK-Weekday-01,"Blair",0,5256664
12-256,JAN17B-ReducWK-Weekday-01,44612834-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256774
12-256,JAN17B-ReducWK-Weekday-01,44612835-JAN17B-ReducWK-Weekday-01,"Blair",0,5256774
12-256,JAN17B-ReducWK-Weekday-01,44612836-JAN17B-ReducWK-Weekday-01,"Rideau",1,5256774
12-256,JAN17B-ReducWK-Weekday-01,44612837-JAN17B-ReducWK-Weekday-01,"Blair",0,5256774
97-256,JAN17B-ReducWK-Weekday-01,44612838-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256033
97-256,JAN17B-ReducWK-Weekday-01,44612839-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256070
97-256,JAN17B-ReducWK-Weekday-01,44612840-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256308
97-256,JAN17B-ReducWK-Weekday-01,44612841-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256308
97-256,JAN17B-ReducWK-Weekday-01,44612842-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256348
164-256,JAN17B-ReducWK-Weekday-01,44612843-JAN17B-ReducWK-Weekday-01,"Terry Fox",1,5256589
146-256,JAN17B-ReducWK-Weekday-01,44612844-JAN17B-ReducWK-Weekday-01,"South Keys",0,5256504
97-256,JAN17B-ReducWK-Weekday-01,44612845-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256961
85-256,JAN17B-ReducWK-Weekday-01,44612846-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256796
85-256,JAN17B-ReducWK-Weekday-01,44612847-JAN17B-ReducWK-Weekday-01,"Lees",0,5256260
118-256,JAN17B-ReducWK-Weekday-01,44612848-JAN17B-ReducWK-Weekday-01,"Kanata",1,5256268
97-256,JAN17B-ReducWK-Weekday-01,44612849-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256493
97-256,JAN17B-ReducWK-Weekday-01,44612850-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256493
97-256,JAN17B-ReducWK-Weekday-01,44612851-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256718
118-256,JAN17B-ReducWK-Weekday-01,44612852-JAN17B-ReducWK-Weekday-01,"Hurdman",0,5256432
105-256,JAN17B-ReducWK-Weekday-01,44612853-JAN17B-ReducWK-Weekday-01,"Gatineau",0,5256631
97-256,JAN17B-ReducWK-Weekday-01,44612854-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256339
97-256,JAN17B-ReducWK-Weekday-01,44612855-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256339
97-256,JAN17B-ReducWK-Weekday-01,44612856-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256712
12-256,JAN17B-ReducWK-Weekday-01,44612857-JAN17B-ReducWK-Weekday-01,"Blair",0,5256675
98-256,JAN17B-ReducWK-Weekday-01,44612858-JAN17B-ReducWK-Weekday-01,"Hawthorne",0,5255875
98-256,JAN17B-ReducWK-Weekday-01,44612859-JAN17B-ReducWK-Weekday-01,"Tunney's Pasture",1,5256624
97-256,JAN17B-ReducWK-Weekday-01,44612860-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256718
97-256,JAN17B-ReducWK-Weekday-01,44612861-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256496
97-256,JAN17B-ReducWK-Weekday-01,44612862-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256752
97-256,JAN17B-ReducWK-Weekday-01,44612863-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256444
97-256,JAN17B-ReducWK-Weekday-01,44612864-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256129
97-256,JAN17B-ReducWK-Weekday-01,44612865-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256007
97-256,JAN17B-ReducWK-Weekday-01,44612866-JAN17B-ReducWK-Weekday-01,"Bayshore",1,5256007
97-256,JAN17B-ReducWK-Weekday-01,44612867-JAN17B-ReducWK-Weekday-01,"Airport / Aéroport",0,5256699
